id_client,nom_client,email,telephone,segment,created_at,updated_at
1049,Zineb Kettani,zineb.kettani@gmail.com,0795837998,Particulier,2024/04/03 18:16:41.000000000,2024/04/26 15:55:19.000000000
1050,Hind Kettani,hind.kettani@gmail.com,0765454989,PME,2024/08/20 13:31:08.000000000,2025/01/26 03:50:25.000000000
1051,Omar El Fassi,omar.el fassi@gmail.com,0769122559,Entreprise,2024/08/26 02:22:27.000000000,2025/02/05 03:36:42.000000000
1052,Fatima El Fassi,fatima.el fassi@gmail.com,0780951892,Entreprise,2024/02/13 19:59:11.000000000,2025/01/27 04:20:15.000000000
1053,Khalid Lamrini,khalid.lamrini@gmail.com,0718848816,Association,2024/07/18 09:59:21.000000000,2025/02/09 20:56:57.000000000
1054,Khalid Benkirane,khalid.benkirane@gmail.com,0665576785,Association,2025/02/02 17:47:43.000000000,2025/02/11 09:13:51.000000000
1055,Tarik Squalli,tarik.squalli@gmail.com,0722507447,PME,2024/09/14 12:41:22.000000000,2024/10/21 15:58:04.000000000
1056,Ahmed Bekkali,ahmed.bekkali@gmail.com,0734741200,PME,2024/03/07 04:14:48.000000000,2024/11/21 23:25:19.000000000
1057,Khadija Andaloussi,khadija.andaloussi@gmail.com,0733299755,Entreprise,2024/04/03 17:51:44.000000000,2024/09/25 01:58:32.000000000
1058,Karim Benkirane,karim.benkirane@gmail.com,0685515036,Particulier,2024/11/15 13:30:55.000000000,2025/03/12 04:25:10.000000000
1059,Hind Chraibi,hind.chraibi@gmail.com,0787691094,Entreprise,2024/07/02 22:54:06.000000000,2024/12/26 17:38:05.000000000
1060,Youssef Kettani,youssef.kettani@gmail.com,0752158170,Particulier,2024/03/30 20:20:16.000000000,2025/02/24 23:53:40.000000000
1061,Hind Skalli,hind.skalli@gmail.com,0768969390,Particulier,2024/08/21 15:51:29.000000000,2024/10/23 13:41:04.000000000
1062,Amina Sebti,amina.sebti@gmail.com,0654049766,Particulier,2025/01/06 17:52:46.000000000,2025/02/08 14:55:43.000000000
1063,Amina Benjelloun,amina.benjelloun@gmail.com,,Association,2024/08/07 02:34:49.000000000,2024/10/16 19:15:42.000000000
1064,Hind El Amrani,hind.el amrani@gmail.com,0769260356,Administration,2024/08/25 15:16:04.000000000,2025/02/28 07:05:21.000000000
1065,Hind Benkirane,hind.benkirane@gmail.com,,Association,2024/07/30 08:36:25.000000000,2024/12/17 09:58:08.000000000
1066,Bilal Skalli,bilal.skalli@gmail.com,0783989783,Particulier,2025/02/20 17:39:32.000000000,2025/03/25 14:23:55.000000000
1067,Bilal Tazi,bilal.tazi@gmail.com,0778331268,Particulier,2024/04/19 06:49:14.000000000,2024/10/14 09:29:23.000000000
1068,Khadija Bennis,khadija.bennis@gmail.com,0648825260,Particulier,2024/04/29 00:45:22.000000000,2024/06/20 13:41:38.000000000
1069,Amina Benkirane,amina.benkiranegmail.com,0787419240,PME,2024/02/09 08:34:42.000000000,2024/10/07 11:58:51.000000000
1070,Samira Lamrini,samira.lamrini@gmail.com,0793280479,Particulier,2024/12/22 04:42:04.000000000,2025/01/29 18:12:56.000000000
1071,Nadia Berrada,nadia.berrada@gmail.com,0745694049,Administration,2024/05/07 15:43:16.000000000,2024/10/18 22:03:43.000000000
1072,Salma Idrissi,salma.idrissi@gmail.com,0793999646,Association,2025/02/25 12:14:24.000000000,2025/03/25 09:17:35.000000000
1073,Omar Andaloussi,omar.andaloussi@gmail.com,0648717599,Association,2024/06/16 07:03:26.000000000,2024/08/14 13:08:00.000000000
1074,Aisha Benkirane,aisha.benkirane@gmail.com,0742745465,Association,2024/02/23 03:49:56.000000000,2024/11/30 02:35:42.000000000
1075,Rachid Lamrini,rachid.lamrini@gmail.com,0666879636,Particulier,2024/03/09 02:37:31.000000000,2024/06/05 14:17:42.000000000
1076,Samira Idrissi,samira.idrissi@gmail.com,0682299169,Particulier,2024/08/14 07:00:37.000000000,2024/12/06 10:01:32.000000000
1077,Sanaa Tazi,sanaa.tazi@gmail.com,0697148073,Association,2024/07/21 10:07:52.000000000,2024/09/08 01:26:01.000000000
1078,Aisha Bekkali,aisha.bekkali@gmail.com,0734167011,Entreprise,2024/04/11 20:34:15.000000000,2024/05/24 01:30:31.000000000
1079,Bilal Filali,bilal.filali@gmail.com,0787992644,Particulier,2024/08/03 07:08:54.000000000,2025/02/26 21:42:33.000000000
1080,Mohamed El Amrani,,0634407020,Administration,2024/04/17 00:10:57.000000000,2024/09/17 17:49:39.000000000
1081,Omar Andaloussi,omar.andaloussi@gmail.com,0773712359,Association,2024/05/26 16:07:52.000000000,2024/06/10 01:36:15.000000000
1082,Karim El Amrani,,0785421288,Administration,2024/12/11 05:08:32.000000000,2025/02/13 09:55:05.000000000
1083,Nadia Nejjar,nadia.nejjar@gmail.com,0636266268,Entreprise,2024/05/06 14:13:21.000000000,2024/07/31 12:56:38.000000000
1084,Karim Benjelloun,karim.benjelloun@gmail.com,0638228972,PME,2025/02/24 02:45:07.000000000,2025/03/03 23:25:38.000000000
1085,Sanaa Benjelloun,sanaa.benjelloun@gmail.com,0727653741,PME,2024/03/11 19:02:23.000000000,2024/07/06 05:17:01.000000000
1086,Rachid Lamrini,rachid.lamrini@gmail.com,0640818922,PME,2025/03/10 22:03:00.000000000,2025/03/26 06:17:19.000000000
1087,Khalid Squalli,khalid.squalli@gmail.com,0623731854,Particulier,2025/01/11 20:41:11.000000000,2025/03/09 10:50:48.000000000
1088,Rachid Benkirane,rachid.benkirane@gmail.com,0663832700,Particulier,2024/12/16 21:07:07.000000000,2024/12/27 01:18:15.000000000
1089,Amina Chraibi,amina.chraibi@gmail.com,0781687160,PME,2024/04/08 04:10:31.000000000,2024/10/17 09:15:26.000000000
1090,Khalid El Amrani,khalid.el amrani@gmail.com,0790981216,Administration,2024/01/19 15:02:01.000000000,2024/10/07 22:07:44.000000000
1091,Ahmed Squalli,ahmed.squalligmail.com,0674422579,Particulier,2024/08/03 09:15:52.000000000,2024/08/17 22:32:20.000000000
1092,Mehdi Tazi,mehdi.tazi@gmail.com,0650322713,Entreprise,2024/02/24 18:54:00.000000000,2025/02/15 07:48:52.000000000
1093,Rachid El Amrani,rachid.el amrani@gmail.com,0627647932,Administration,2024/04/18 22:57:18.000000000,2025/01/16 18:52:15.000000000
1094,Mehdi Nejjar,mehdi.nejjar@gmail.com,0655089940,Association,2024/12/12 10:35:35.000000000,2025/01/07 15:47:03.000000000
1095,Sara Benkirane,sara.benkirane@gmail.com,0723242305,Association,2024/12/23 11:45:09.000000000,2025/01/09 05:33:47.000000000
1096,Hind Bekkali,hind.bekkali@gmail.com,0780247773,Administration,2024/12/28 02:05:45.000000000,2025/02/10 23:36:13.000000000
1097,Hind Berrada,hind.berrada@gmail.com,0718933778,Association,2024/10/22 11:45:32.000000000,2025/03/29 05:06:04.000000000
1098,Amina Alami,amina.alami@gmail.com,0611017683,Particulier,2024/06/02 13:02:58.000000000,2024/09/25 08:11:15.000000000
1099,Fatima Benkirane,fatima.benkirane@gmail.com,0735655891,PME,2025/03/05 00:47:29.000000000,2025/03/10 13:10:32.000000000
1100,Mehdi Benkirane,mehdi.benkirane@gmail.com,0795467978,Particulier,2024/01/07 20:17:49.000000000,2024/07/17 21:26:58.000000000
1101,Khalid Kettani,khalid.kettani@gmail.com,0747244501,Administration,2024/06/29 03:16:40.000000000,2025/01/12 08:59:05.000000000
1102,Hind Tazi,hind.tazi@gmail.com,0738998111,Association,2024/05/30 23:52:12.000000000,2024/10/15 13:58:57.000000000
1103,Bilal Filali,bilal.filali@gmail.com,0620160718,Particulier,2024/06/18 09:49:27.000000000,2024/08/02 04:37:17.000000000
1104,Salma Bennis,salma.bennis@gmail.com,0761635399,Association,2024/02/17 02:14:57.000000000,2025/01/07 19:48:07.000000000
1105,Tarik Alami,tarik.alami@gmail.com,0645584097,Entreprise,2024/07/09 09:18:50.000000000,2025/03/01 19:02:35.000000000
1106,Sanaa Nejjar,sanaa.nejjar@gmail.com,0649769689,PME,2024/07/20 22:48:30.000000000,2024/10/23 13:44:44.000000000
1107,Mohamed Alami,mohamed.alami@gmail.com,0756824723,Administration,2024/04/13 00:57:14.000000000,2024/04/20 11:06:57.000000000
1108,Bilal Kettani,bilal.kettani@gmail.com,0776134412,Entreprise,2025/02/21 23:28:55.000000000,2025/03/28 12:14:58.000000000
1109,Laila Andaloussi,laila.andaloussi@gmail.com,0669624659,Administration,2025/02/09 00:05:51.000000000,2025/02/25 08:45:05.000000000
1110,Nadia El Amrani,nadia.el amrani@gmail.com,0789949674,Entreprise,2024/03/22 00:38:20.000000000,2024/09/19 19:38:11.000000000
1111,Tarik Berrada,tarik.berrada@gmail.com,0630140870,Entreprise,2024/11/23 00:29:35.000000000,2024/12/10 18:24:08.000000000
1112,Nadia Benkirane,,0718927176,Entreprise,2024/07/17 08:18:31.000000000,2025/03/06 09:44:50.000000000
1113,Salma Alami,salma.alami@gmail.com,0744046996,Administration,2025/02/17 07:52:50.000000000,2025/03/29 19:47:26.000000000
1114,Hassan Chraibi,hassan.chraibi@gmail.com,0764838893,Administration,2024/06/24 11:10:27.000000000,2024/09/30 05:19:12.000000000
1115,Laila Lamrini,laila.lamrini@gmail.com,0712486785,PME,2024/04/12 18:54:24.000000000,2025/03/09 10:35:35.000000000
1116,Sara Skalli,sara.skalli@gmail.com,0758798293,PME,2024/01/30 04:57:24.000000000,2024/05/26 16:27:01.000000000
1117,Hassan Kettani,hassan.kettani@gmail.com,0776063272,Particulier,2024/12/10 18:51:27.000000000,2025/02/18 14:03:43.000000000
1118,Fatima Chraibi,fatima.chraibi@gmail.com,0655779057,Association,2025/01/21 06:28:04.000000000,2025/02/10 10:09:53.000000000
1119,Nadia Skalli,nadia.skalli@gmail.com,0760415404,Entreprise,2024/06/10 11:01:39.000000000,2024/06/22 06:11:25.000000000
1120,Salma Chraibi,salma.chraibi@gmail.com,0777608136,Entreprise,2024/10/25 16:19:11.000000000,2024/11/08 17:25:37.000000000
1121,Mehdi Lamrini,,0631677032,Administration,2025/02/23 06:30:45.000000000,2025/02/23 22:48:41.000000000
1122,Sara Tazi,sara.tazi@gmail.com,0711591078,Entreprise,2024/08/28 00:39:18.000000000,2025/03/26 08:53:37.000000000
1123,Salma Andaloussi,salma.andaloussi@gmail.com,0774624964,Particulier,2024/03/28 06:08:27.000000000,2024/05/17 23:45:42.000000000
1124,Tarik Benjelloun,tarik.benjelloun@gmail.com,0632449620,Administration,2024/02/08 20:49:27.000000000,2024/02/13 05:59:19.000000000
1125,Laila Idrissi,,0754013992,Entreprise,2024/03/17 11:03:24.000000000,2025/03/10 03:27:59.000000000
1126,Salma Tazi,salma.tazi@gmail.com,0775621432,Association,2024/12/08 18:38:26.000000000,2025/03/26 14:09:39.000000000
1127,Ahmed Kettani,ahmed.kettani@gmail.com,0694917047,Particulier,2024/11/19 04:17:21.000000000,2025/03/19 23:02:41.000000000
1128,Zineb Idrissi,zineb.idrissi@gmail.com,0684013325,Particulier,2024/06/20 10:44:49.000000000,2025/02/22 04:15:09.000000000
1129,Omar Sebti,omar.sebti@gmail.com,0749434370,Entreprise,2024/07/05 00:33:04.000000000,2025/01/21 21:41:54.000000000
1130,Mohamed El Amrani,mohamed.el amrani@gmail.com,0670854958,Particulier,2024/12/06 11:43:24.000000000,2025/01/31 15:00:13.000000000
1131,Aisha Idrissi,,0680812908,Association,2024/05/05 20:38:17.000000000,2024/12/02 18:51:57.000000000
1132,Hassan El Amrani,hassan.el amrani@gmail.com,0769991215,Administration,2024/07/08 22:22:32.000000000,2024/12/20 08:38:10.000000000
1133,Karim Sebti,,0661429101,Administration,2024/02/25 08:31:30.000000000,2025/02/05 14:46:59.000000000
1134,Tarik Sebti,tarik.sebti@gmail.com,0639742909,Entreprise,2024/05/15 05:45:17.000000000,2024/07/03 01:26:31.000000000
1135,Tarik Benjelloun,tarik.benjelloun@gmail.com,0779123186,Entreprise,2024/11/13 21:15:55.000000000,2025/01/07 07:08:06.000000000
1136,Aisha Idrissi,aisha.idrissi@gmail.com,0691971880,PME,2024/08/14 02:49:16.000000000,2024/11/12 14:18:15.000000000
1137,Mohamed Tazi,mohamed.tazi@gmail.com,0631028047,Particulier,2024/11/20 21:19:32.000000000,2025/01/29 07:57:46.000000000
1138,Hassan Kettani,hassan.kettani@gmail.com,0611994919,Administration,2024/06/05 15:46:51.000000000,2024/11/09 23:08:51.000000000
1139,Khadija Tazi,khadija.tazi@gmail.com,0750361718,Administration,2024/08/05 23:13:25.000000000,2025/02/26 14:03:45.000000000
1140,Mohamed Lamrini,mohamed.lamrinigmail.com,,Particulier,2024/04/13 09:03:56.000000000,2025/02/26 02:01:23.000000000
1141,Hamza Tazi,hamza.tazi@gmail.com,0745304525,PME,2025/02/09 11:04:44.000000000,2025/03/19 02:09:50.000000000
1142,Hamza Chraibi,hamza.chraibi@gmail.com,0696561115,Administration,2024/10/20 15:50:33.000000000,2025/01/09 17:01:01.000000000
1143,Omar Sebti,omar.sebtigmail.com,0615924554,Administration,2024/04/09 10:47:18.000000000,2024/06/12 04:31:21.000000000
1144,Youssef Sebti,youssef.sebti@gmail.com,0653848515,Particulier,2024/03/31 08:45:42.000000000,2024/09/06 08:50:42.000000000
1145,Hind Benjelloun,hind.benjelloun@gmail.com,0774881608,PME,2024/02/21 14:11:57.000000000,2024/02/24 02:26:56.000000000
1146,Bilal Lamrini,bilal.lamrini@gmail.com,0644215664,Particulier,2025/03/04 15:19:11.000000000,2025/03/12 11:13:44.000000000
1147,Tarik Bennis,tarik.bennis@gmail.com,0647991304,Particulier,2025/03/19 11:48:18.000000000,2025/03/30 19:27:45.000000000
1148,Salma El Amrani,salma.el amrani@gmail.com,0656586272,Administration,2024/02/22 15:47:59.000000000,2024/03/20 08:42:58.000000000
1149,Tarik Bennis,tarik.bennis@gmail.com,0620624518,Administration,2024/11/02 12:12:25.000000000,2025/03/25 13:35:01.000000000
1150,Bilal Tazi,bilal.tazi@gmail.com,0668389543,Administration,2024/11/22 14:25:22.000000000,2024/12/02 09:09:41.000000000
1151,Samira Alami,,0615210679,Association,2025/02/08 17:26:41.000000000,2025/03/25 09:06:58.000000000
1152,Mehdi Kettani,,0773972002,Particulier,2024/08/29 02:54:35.000000000,2024/10/13 23:23:28.000000000
1153,Hamza Idrissi,,0648626779,Administration,2024/08/15 18:33:02.000000000,2024/10/25 03:36:27.000000000
1154,Omar Filali,omar.filali@gmail.com,0762791092,Association,2024/12/31 10:22:16.000000000,2025/03/01 07:23:02.000000000
1155,Youssef Nejjar,youssef.nejjar@gmail.com,0716793585,Entreprise,2024/06/11 08:16:16.000000000,2025/02/05 01:37:32.000000000
1156,Aisha Tazi,,0738925522,Particulier,2024/01/25 10:30:07.000000000,2024/07/07 13:36:55.000000000
1157,Ali Benjelloun,ali.benjelloun@gmail.com,,Administration,2024/08/17 02:46:10.000000000,2025/02/01 12:25:00.000000000
1158,Sanaa Idrissi,sanaa.idrissi@gmail.com,0676769381,Association,2025/03/12 20:25:31.000000000,2025/03/19 15:08:43.000000000
1159,Hassan Idrissi,hassan.idrissi@gmail.com,0612144266,Particulier,2024/08/18 10:59:32.000000000,2024/11/04 09:37:52.000000000
1160,Salma Tazi,salma.tazi@gmail.com,0637024766,PME,2024/11/10 02:31:21.000000000,2024/12/22 11:14:37.000000000
1161,Mehdi Benjelloun,mehdi.benjelloun@gmail.com,0742413632,Entreprise,2024/11/10 02:08:42.000000000,2024/12/03 13:14:03.000000000
1162,Hassan Sebti,hassan.sebti@gmail.com,0765542411,Particulier,2024/07/06 13:56:42.000000000,2024/07/11 19:10:15.000000000
1163,Sanaa Idrissi,sanaa.idrissi@gmail.com,0717361364,PME,2025/02/08 10:44:33.000000000,2025/03/04 16:05:13.000000000
1164,Rachid Berrada,rachid.berrada@gmail.com,0621926579,Entreprise,2024/11/03 15:32:58.000000000,2025/01/24 06:05:45.000000000
1165,Mohamed Kettani,mohamed.kettani@gmail.com,0664927659,Entreprise,2024/06/08 12:08:49.000000000,2024/08/11 01:54:13.000000000
1166,Ali Sebti,ali.sebti@gmail.com,0786877282,Entreprise,2025/03/20 07:51:43.000000000,2025/03/21 16:51:00.000000000
1167,Salma Berrada,salma.berrada@gmail.com,0693150484,Entreprise,2024/02/16 23:23:50.000000000,2024/10/26 05:59:14.000000000
1168,Samira Idrissi,samira.idrissi@gmail.com,0774484943,Entreprise,2024/04/22 14:51:24.000000000,2024/11/22 18:03:17.000000000
1169,Laila Kettani,laila.kettani@gmail.com,0639271931,Association,2024/07/28 13:22:57.000000000,2024/11/01 07:44:57.000000000
1170,Mehdi El Fassi,mehdi.el fassi@gmail.com,0626202467,PME,2024/09/15 09:01:52.000000000,2024/12/14 15:46:52.000000000
1171,Nadia Nejjar,nadia.nejjar@gmail.com,0794033749,Particulier,2025/01/18 07:07:20.000000000,2025/03/21 22:58:40.000000000
1172,Tarik Bennis,tarik.bennis@gmail.com,0660354949,PME,2024/07/02 20:05:18.000000000,2024/12/09 17:47:14.000000000
1173,Mehdi Kettani,mehdi.kettani@gmail.com,0664036704,Administration,2024/02/12 23:23:13.000000000,2024/09/21 01:29:11.000000000
1174,Mohamed Andaloussi,mohamed.andaloussi@gmail.com,,Administration,2024/07/29 18:14:56.000000000,2024/10/05 05:24:50.000000000
1175,Ali Tazi,ali.tazi@gmail.com,0615764116,Entreprise,2024/04/02 23:30:30.000000000,2024/09/01 06:53:38.000000000
1176,Khalid Tazi,khalid.tazi@gmail.com,0795070171,Entreprise,2024/06/14 20:53:41.000000000,2024/09/06 12:18:24.000000000
1177,Ali Squalli,,0755953813,Entreprise,2024/11/01 23:08:28.000000000,2024/11/30 17:25:19.000000000
1178,Omar Sebti,omar.sebti@gmail.com,0718200798,Administration,2024/01/26 13:46:17.000000000,2024/10/04 08:28:19.000000000
1179,Rachid Benjelloun,rachid.benjelloun@gmail.com,0743840288,Entreprise,2024/02/11 20:29:52.000000000,2025/02/22 13:12:59.000000000
1180,Tarik Alami,tarik.alami@gmail.com,0628164393,Particulier,2024/07/30 08:51:50.000000000,2024/09/23 22:11:30.000000000
1181,Ahmed Benjelloun,ahmed.benjelloungmail.com,,Particulier,2024/03/21 00:21:49.000000000,2024/07/17 08:42:37.000000000
1182,Mehdi Berrada,mehdi.berrada@gmail.com,0693092453,PME,2024/05/19 17:38:18.000000000,2025/02/03 12:56:55.000000000
1183,Nadia Filali,nadia.filali@gmail.com,0622591619,PME,2025/01/16 02:03:33.000000000,2025/03/05 20:44:32.000000000
1184,Aisha Tazi,aisha.tazi@gmail.com,0686321011,Administration,2024/06/18 11:11:25.000000000,2024/07/24 14:28:00.000000000
1185,Hind Benjelloun,hind.benjelloun@gmail.com,0716335715,Particulier,2024/07/06 18:18:43.000000000,2024/08/03 23:21:45.000000000
1186,Salma Skalli,salma.skalli@gmail.com,0726275173,PME,2024/03/26 04:37:56.000000000,2025/03/20 16:38:05.000000000
1187,Khadija Lamrini,khadija.lamrini@gmail.com,0761544465,Particulier,2024/05/02 01:06:12.000000000,2025/02/13 02:54:52.000000000
1188,Khadija Idrissi,khadija.idrissi@gmail.com,0668140773,Association,2024/01/12 01:15:31.000000000,2024/07/27 20:13:04.000000000
1189,Rachid Berrada,rachid.berrada@gmail.com,0756822676,Administration,2024/05/24 07:06:05.000000000,2024/11/08 16:52:12.000000000
1190,Karim Bennis,karim.bennis@gmail.com,0668081519,Administration,2024/01/28 07:31:03.000000000,2024/07/23 00:20:45.000000000
1191,Hamza Benkirane,hamza.benkirane@gmail.com,0724217501,Administration,2024/06/02 01:20:11.000000000,2025/01/07 20:19:55.000000000
1192,Sanaa Squalli,sanaa.squalli@gmail.com,0674137325,Particulier,2024/07/13 12:47:48.000000000,2024/09/14 13:35:23.000000000
1193,Tarik Kettani,tarik.kettani@gmail.com,0771116361,Association,2025/03/06 22:10:58.000000000,2025/03/27 03:44:45.000000000
1194,Ahmed El Fassi,ahmed.el fassi@gmail.com,0796509981,Administration,2025/01/22 06:12:17.000000000,2025/02/01 10:18:46.000000000
1195,Khadija Idrissi,khadija.idrissi@gmail.com,0783229735,Administration,2025/02/11 00:59:35.000000000,2025/03/20 17:55:24.000000000
1196,Samira Kettani,samira.kettani@gmail.com,0641348758,Entreprise,2024/07/20 13:08:43.000000000,2024/11/21 22:17:01.000000000
1197,Sanaa Tazi,sanaa.tazi@gmail.com,0716725509,Entreprise,2024/02/27 12:41:15.000000000,2024/09/08 11:53:59.000000000
1198,Rachid Idrissi,,0780541068,Administration,2024/07/18 12:23:05.000000000,2024/10/20 22:40:07.000000000
1199,Salma Filali,salma.filali@gmail.com,,Entreprise,2024/03/16 08:39:11.000000000,2024/08/01 09:23:28.000000000
1200,Aisha Nejjar,aisha.nejjar@gmail.com,0645387534,Particulier,2024/07/28 18:55:11.000000000,2025/03/25 16:07:29.000000000
1201,Hind El Fassi,hind.el fassi@gmail.com,0764112026,Entreprise,2024/12/01 14:42:54.000000000,2024/12/11 12:25:39.000000000
1202,Hind Squalli,hind.squalli@gmail.com,0737178056,Entreprise,2024/07/11 17:41:22.000000000,2024/10/16 07:36:38.000000000
1203,Mohamed Benkirane,mohamed.benkirane@gmail.com,0663267911,Particulier,2024/04/09 01:52:24.000000000,2025/01/27 20:35:14.000000000
1204,Salma Bekkali,salma.bekkaligmail.com,0788764432,PME,2024/01/07 18:08:27.000000000,2025/03/10 23:04:19.000000000
1205,Karim Berrada,karim.berrada@gmail.com,0757598169,Entreprise,2024/06/11 17:09:46.000000000,2025/01/10 22:17:23.000000000
1206,Zineb Squalli,zineb.squalli@gmail.com,0779731280,Entreprise,2024/12/16 08:43:22.000000000,2024/12/28 16:38:55.000000000
1207,Tarik Tazi,tarik.tazigmail.com,0795605080,Entreprise,2024/01/06 05:33:16.000000000,2024/03/04 04:26:44.000000000
1208,Rachid El Amrani,rachid.el amrani@gmail.com,0686522671,Particulier,2024/05/03 07:53:48.000000000,2024/05/06 10:06:53.000000000
1209,Samira Squalli,samira.squalli@gmail.com,0641699261,PME,2025/02/24 10:24:03.000000000,2025/03/04 18:22:01.000000000
1210,Ahmed Filali,ahmed.filali@gmail.com,0633278487,PME,2024/08/01 15:57:32.000000000,2025/01/30 21:41:54.000000000
1211,Khalid Skalli,khalid.skalli@gmail.com,0717687469,Administration,2024/03/01 04:40:36.000000000,2024/05/14 13:50:07.000000000
1212,Sara Nejjar,sara.nejjar@gmail.com,0680873903,Association,2024/10/05 12:57:02.000000000,2024/12/01 05:45:49.000000000
1213,Mehdi El Amrani,mehdi.el amrani@gmail.com,0685325627,Association,2024/06/04 11:47:13.000000000,2024/08/26 12:04:30.000000000
1214,Hassan Nejjar,,0776676096,Administration,2024/08/25 03:40:14.000000000,2024/11/27 10:11:06.000000000
1215,Ali Idrissi,ali.idrissi@gmail.com,0693793979,Entreprise,2024/10/23 23:01:59.000000000,2025/03/17 21:42:33.000000000
1216,Nadia Kettani,nadia.kettani@gmail.com,0733780172,Entreprise,2024/08/05 14:55:37.000000000,2024/11/05 12:56:01.000000000
1217,Nadia Skalli,nadia.skalli@gmail.com,0791918063,Particulier,2024/02/17 07:07:35.000000000,2025/03/16 00:21:04.000000000
1218,Salma Tazi,salma.tazi@gmail.com,0756364815,PME,2025/03/05 21:31:51.000000000,2025/03/12 03:59:43.000000000
1219,Sanaa Sebti,sanaa.sebti@gmail.com,0627875237,Association,2025/01/03 13:31:56.000000000,2025/03/07 21:21:28.000000000
1220,Hamza El Fassi,,0697001308,Entreprise,2024/11/09 15:40:57.000000000,2024/12/03 23:59:28.000000000
1221,Bilal El Amrani,bilal.el amranigmail.com,0610963204,Administration,2024/09/03 03:18:46.000000000,2025/03/29 22:18:04.000000000
1222,Ali Berrada,ali.berrada@gmail.com,0683745831,Particulier,2024/10/26 20:03:02.000000000,2024/12/27 11:48:07.000000000
1223,Omar Tazi,,0658903741,PME,2025/01/16 10:13:13.000000000,2025/03/21 21:43:47.000000000
1224,Fatima Filali,fatima.filali@gmail.com,,Particulier,2024/05/12 06:24:24.000000000,2025/01/06 18:14:39.000000000
1225,Fatima Bekkali,fatima.bekkali@gmail.com,,PME,2025/01/29 03:25:33.000000000,2025/02/10 21:51:26.000000000
1226,Nadia Filali,nadia.filali@gmail.com,0678565196,Administration,2024/06/21 11:52:28.000000000,2024/12/24 20:16:56.000000000
1227,Ahmed El Fassi,ahmed.el fassi@gmail.com,0632910394,Entreprise,2024/09/08 05:25:31.000000000,2024/10/07 01:29:32.000000000
1228,Salma Tazi,salma.tazi@gmail.com,0613831023,Particulier,2024/07/22 00:12:24.000000000,2024/11/18 21:01:31.000000000
1229,Salma Lamrini,salma.lamrini@gmail.com,0697145235,Entreprise,2025/03/17 16:33:05.000000000,2025/03/29 08:16:45.000000000
1230,Mohamed Nejjar,mohamed.nejjar@gmail.com,0737164544,Particulier,2024/08/05 13:50:33.000000000,2024/09/06 11:15:23.000000000
1231,Samira El Amrani,,0748883069,Association,2024/09/17 06:42:06.000000000,2024/12/01 02:00:57.000000000
1232,Hind Bekkali,hind.bekkali@gmail.com,0769297523,Administration,2025/02/16 02:54:26.000000000,2025/03/19 14:21:14.000000000
1233,Fatima Benjelloun,fatima.benjelloun@gmail.com,0647262434,Association,2024/07/21 10:06:43.000000000,2025/03/22 06:25:05.000000000
1234,Salma Skalli,salma.skalli@gmail.com,0694673184,Particulier,2024/06/21 12:31:57.000000000,2024/11/07 09:42:46.000000000
1235,Nadia Tazi,nadia.tazi@gmail.com,0632041823,PME,2024/10/07 12:08:46.000000000,2024/12/02 12:11:21.000000000
1236,Samira Tazi,samira.tazi@gmail.com,0778706939,Particulier,2024/09/30 17:28:42.000000000,2025/03/11 19:39:32.000000000
1237,Hind Bennis,hind.bennis@gmail.com,0646429754,Particulier,2025/02/05 19:17:26.000000000,2025/03/06 15:34:58.000000000
1238,Mehdi Squalli,mehdi.squalli@gmail.com,0610943683,Particulier,2024/03/15 02:15:55.000000000,2025/02/27 20:02:03.000000000
1239,Ali Chraibi,ali.chraibi@gmail.com,0628117281,PME,2024/10/10 00:21:19.000000000,2025/03/17 08:21:21.000000000
1240,Laila Sebti,laila.sebti@gmail.com,0639206794,Association,2025/02/20 14:35:33.000000000,2025/02/26 13:51:17.000000000
1241,Laila Filali,laila.filali@gmail.com,0747159089,Entreprise,2024/03/01 00:10:15.000000000,2025/02/17 20:17:00.000000000
1242,Fatima Lamrini,fatima.lamrini@gmail.com,0735219845,Particulier,2024/11/19 03:01:32.000000000,2025/01/09 00:16:24.000000000
1243,Mehdi Alami,mehdi.alami@gmail.com,0616206182,Administration,2024/03/20 10:21:56.000000000,2024/05/25 02:05:46.000000000
1244,Salma Andaloussi,salma.andaloussi@gmail.com,0624324026,Administration,2025/03/07 15:39:03.000000000,2025/03/22 13:53:05.000000000
1245,Bilal Filali,bilal.filali@gmail.com,0777764841,Entreprise,2024/09/26 23:51:03.000000000,2024/10/14 05:59:01.000000000
1246,Rachid Andaloussi,rachid.andaloussi@gmail.com,0742709065,Administration,2024/09/08 08:46:28.000000000,2025/02/28 19:54:16.000000000
1247,Amina Skalli,amina.skalli@gmail.com,0659331836,Entreprise,2024/09/09 01:20:41.000000000,2025/03/27 05:33:09.000000000
1248,Bilal El Amrani,bilal.el amrani@gmail.com,0638479867,Entreprise,2024/03/11 13:23:28.000000000,2024/03/14 21:07:34.000000000
1249,Hassan Bennis,hassan.bennis@gmail.com,0747390551,Particulier,2024/03/20 02:30:15.000000000,2025/03/13 02:59:20.000000000
1250,Karim El Amrani,karim.el amrani@gmail.com,0756568205,Particulier,2024/07/31 13:27:41.000000000,2025/01/25 00:46:40.000000000
1251,Nadia Bennis,nadia.bennis@gmail.com,0722069444,Particulier,2024/02/04 01:26:59.000000000,2024/03/29 22:58:47.000000000
